3302	C	5278619				
3303	A	5281922				
3303	B	5285225				
3303	D	5288528				
3303	E	5291831				
3304	A	5295135				
3304	B	5298439				
3304	E	5301743				
3306	A	5305049				
3306	D	5308355				
3307	E	5311662				
3309	C	5314971				
3310	E	5318281				
3311	A	5321592				
3311	C	5324903				
3311	E	5328214				
3312	D	5331526				
3313	D	5334839				
3314	D	5338153				
3317	B	5341470				
3318	D	5344788				
3320	E	5348108				
3320	B	5351428				
3321	A	5354749				
3323	A	5358072				
3323	A	5361395				
3324	D	5364719				
3325	B	5368044				
3325	A	5371369				
3325	A	5374694				
3326	A	5378020				
3326	A	5381346				
3326	B	5384672				
3327	A	5387999				
3327	C	5391326				
3329	B	5394655				
3330	A	5397985				
3331	D	5401316				
3332	D	5404648				
3332	A	5407980				
3334	A	5411314				
3335	D	5414649				
3337	B	5417986				
3338	B	5421324				
3339	D	5424663				
3340	E	5428003				
3340	E	5431343				
3341	C	5434684				
3344	E	5438028				
3345	C	5441373				
3346	A	5444719				
3347	E	5448066				
3348	A	5451414				
3351	B	5454765				
3351	A	5458116				
3351	D	5461467				
3352	C	5464819				
3353	A	5468172				
3355	A	5471527				
3357	D	5474884				
3357	B	5478241				
3359	E	5481600				
3359	E	5484959				
3360	D	5488319				
3361	A	5491680				
3362	E	5495042				
3362	C	5498404				
3363	C	5501767				
3363	E	5505130				
3365	A	5508495				
3365	B	5511860				
3365	E	5515225				
3367	B	5518592				
3367	E	5521959				
3368	D	5525327				
3369	B	5528696				
3369	E	5532065				
3370	D	5535435				
3371	C	5538806				
3374	D	5542180				
3376	E	5545556				
3376	C	5548932				
3383	C	5552315				
3383	D	5555698				
3383	C	5559081				
3384	D	5562465				
3384	A	5565849				
3385	D	5569234				
3385	A	5572619				
3385	D	5576004				
3385	C	5579389				
3389	D	5582778				
3389	D	5586167				
3389	A	5589556				
3389	D	5592945				
3390	D	5596335				
3391	A	5599726				
3392	D	5603118				
3392	B	5606510				
3393	D	5609903				
3394	C	5613297				
3395	E	5616692				
3397	A	5620089				
3397	B	5623486				
3398	D	5626884				
3398	B	5630282				
3400	D	5633682				
3400	D	5637082				
3401	C	5640483				
3401	B	5643884				
3403	C	5647287				
3404	A	5650691				
3406	A	5654097				
3407	E	5657504				
3407	A	5660911				
3408	B	5664319				
3409	D	5667728				
3410	E	5671138				
3411	E	5674549				
3414	C	5677963				
3415	A	5681378				
3415	E	5684793				
3416	B	5688209				
3417	A	5691626				
3417	D	5695043				
3418	A	5698461				
3418	C	5701879				
3418	A	5705297				
3420	A	5708717				
3421	C	5712138				
3421	C	5715559				
3423	A	5718982				
3425	B	5722407				
3425	C	5725832				
3425	A	5729257				
3425	B	5732682				
3427	C	5736109				
3428	C	5739537				
3428	C	5742965				
3429	D	5746394				
3429	E	5749823				
3430	D	5753253				
3430	B	5756683				
3430	A	5760113				
3430	E	5763543				
3432	C	5766975				
3433	A	5770408				
3434	D	5773842				
3435	B	5777277				
3436	A	5780713				
3441	B	5784154				
3441	E	5787595				
3441	A	5791036				
3442	D	5794478				
3444	D	5797922				
3447	A	5801369				
3447	B	5804816				
3447	D	5808263				
3447	B	5811710				
3448	C	5815158				
3450	A	5818608				
3450	B	5822058				
3450	C	5825508				
3451	B	5828959				
3452	D	5832411				
3452	C	5835863				
3452	E	5839315				
3452	D	5842767				
3453	A	5846220				
3455	E	5849675				
3457	B	5853132				
3457	C	5856589				
3459	A	5860048				
3459	A	5863507				
3459	E	5866966				
3459	A	5870425				
3460	E	5873885				
3461	E	5877346				
3463	A	5880809				
3465	D	5884274				
3465	C	5887739				
3465	A	5891204				
3467	B	5894671				
3468	D	5898139				
3470	E	5901609				
3473	B	5905082				
3473	B	5908555				
3476	A	5912031				
3478	A	5915509				
3478	D	5918987				
3478	B	5922465				
3479	B	5925944				
3482	B	5929426				
3483	A	5932909				
3485	E	5936394				
3486	B	5939880				
3490	B	5943370				
3491	A	5946861				
3492	D	5950353				
3492	D	5953845				
3493	B	5957338				
3493	E	5960831				
3496	E	5964327				
3501	B	5967828				
3501	D	5971329				
3502	E	5974831				
3502	B	5978333				
3503	B	5981836				
3504	C	5985340				
3504	B	5988844				
3505	E	5992349				
3505	B	5995854				
3506	E	5999360				
3507	A	6002867				
3508	D	6006375				
3509	D	6009884				
3509	A	6013393				
3510	A	6016903				
3512	C	6020415				
3513	E	6023928				
3514	B	6027442				
3514	E	6030956				
3515	E	6034471				
3515	E	6037986				
3516	E	6041502				
3516	B	6045018				
3519	D	6048537				
3521	D	6052058				
3521	E	6055579				
3523	D	6059102				
3524	C	6062626				
3526	D	6066152				
3526	B	6069678				
3527	A	6073205				
3528	B	6076733				
3530	E	6080263				
3531	D	6083794				
3532	D	6087326				
3533	E	6090859				
3534	B	6094393				
3535	C	6097928				
3535	A	6101463				
3535	E	6104998				
3537	B	6108535				
3537	C	6112072				
3538	D	6115610				
3539	E	6119149				
3539	E	6122688				
3540	A	6126228				
3540	E	6129768				
3540	E	6133308				
3540	C	6136848				
3541	B	6140389				
3543	C	6143932				
3546	E	6147478				
3546	D	6151024				
3547	A	6154571				
3547	D	6158118				
3547	A	6161665				
3550	A	6165215				
3550	A	6168765				
3551	E	6172316				
3551	B	6175867				
3551	E	6179418				
3552	C	6182970				
3554	A	6186524				
3554	A	6190078				
3558	C	6193636				
3560	B	6197196				
3560	C	6200756				
3561	D	6204317				
3564	B	6207881				
3565	D	6211446				
3565	C	6215011				
3566	E	6218577				
3568	A	6222145				
3571	A	6225716				
3571	D	6229287				
3571	C	6232858				
3573	C	6236431				
3574	C	6240005				
3574	E	6243579				
3575	B	6247154				
3576	A	6250730				
3577	C	6254307				
3579	A	6257886				
3579	C	6261465				
3580	A	6265045				
3581	D	6268626				
3581	A	6272207				
3584	A	6275791				
3585	D	6279376				
3588	A	6282964				
3588	D	6286552				
3588	C	6290140				
3588	A	6293728				
3589	E	6297317				
3589	E	6300906				
3591	A	6304497				
3591	B	6308088				
3595	A	6311683				
3595	E	6315278				
3595	A	6318873				
3596	C	6322469				
3597	B	6326066				
3598	B	6329664				
3599	E	6333263				
3600	D	6336863				
3602	A	6340465				
3602	A	6344067				
3603	E	6347670				
3604	E	6351274				
3605	B	6354879				
3608	D	6358487				
3608	B	6362095				
3610	B	6365705				
3610	B	6369315				
3611	A	6372926				
3612	E	6376538				
3613	E	6380151				
3618	A	6383769				
3618	E	6387387				
3618	B	6391005				
3619	A	6394624				
3620	E	6398244				
3623	B	6401867				
3623	C	6405490				
3623	B	6409113				
3624	A	6412737				
3625	C	6416362				
3626	C	6419988				
3627	C	6423615				
3628	B	6427243				
3629	A	6430872				
3629	B	6434501				
3630	E	6438131				
3630	D	6441761				
3632	A	6445393				
3633	D	6449026				
3634	C	6452660				
3635	A	6456295				
3637	E	6459932				
3637	C	6463569				
3640	D	6467209				
3640	B	6470849				
3641	D	6474490				
3642	B	6478132				
3644	E	6481776				
3645	B	6485421				
3646	A	6489067				
3647	B	6492714				
3647	B	6496361				
3647	E	6500008				
3648	E	6503656				
3649	E	6507305				
3651	E	6510956				
3651	A	6514607				
3653	A	6518260				
3653	C	6521913				
3656	A	6525569				
3656	E	6529225				
3659	D	6532884				
3660	B	6536544				
3661	E	6540205				
3661	A	6543866				
3662	B	6547528				
3663	D	6551191				
3663	B	6554854				
3664	A	6558518				
3664	E	6562182				
3665	A	6565847				
3666	D	6569513				
3666	A	6573179				
3667	E	6576846				
3667	A	6580513				
3667	C	6584180				
3668	D	6587848				
3668	D	6591516				
3668	A	6595184				
3669	D	6598853				
3670	E	6602523				
3670	A	6606193				
3670	B	6609863				
3671	C	6613534				
3672	B	6617206				
3673	D	6620879				
3674	C	6624553				
3675	C	6628228				
3676	E	6631904				
3676	B	6635580				
3676	C	6639256				
3677	E	6642933				
3678	D	6646611				
3679	B	6650290				
3679	E	6653969				
3682	E	6657651				
3683	D	6661334				
3684	D	6665018				
3684	D	6668702				
3687	C	6672389				
3687	E	6676076				
3687	E	6679763				
3687	A	6683450				
3689	A	6687139				
3689	D	6690828				
3692	C	6694520				
3692	C	6698212				
3693	B	6701905				
3698	D	6705603				
3699	D	6709302				
3700	B	6713002				
3702	E	6716704				
3706	C	6720410				
3706	D	6724116				
3707	A	6727823				
3709	E	6731532				
3711	B	6735243				
3711	E	6738954				
3711	D	6742665				
3714	E	6746379				
3714	E	6750093				
3717	E	6753810				
3718	C	6757528				
3719	E	6761247				
3720	C	6764967				
3720	C	6768687				
3721	A	6772408				
3722	A	6776130				
3722	E	6779852				
3722	B	6783574				
3723	E	6787297				
3725	B	6791022				
3725	E	6794747				
3726	C	6798473				
3726	D	6802199				
3726	B	6805925				
3726	A	6809651				
3727	B	6813378				
3727	A	6817105				
3728	E	6820833				
3729	C	6824562				
3730	A	6828292				
3731	D	6832023				
3731	A	6835754				
3731	C	6839485				
3731	D	6843216				
3732	B	6846948				
3732	D	6850680				
3732	E	6854412				
3734	C	6858146				
3735	C	6861881				
3736	B	6865617				
3737	B	6869354				
3738	D	6873092				
3740	E	6876832				
3740	C	6880572				
3742	C	6884314				
3742	C	6888056				
3743	B	6891799				
3743	A	6895542				
3744	C	6899286				
3746	E	6903032				
3747	E	6906779				
3748	B	6910527				
3748	C	6914275				
3748	C	6918023				
3749	E	6921772				
3749	E	6925521				
3750	A	6929271				
3751	A	6933022				
3754	B	6936776				
3754	D	6940530				
3755	B	6944285				
3758	E	6948043				
3760	C	6951803				
3761	B	6955564				
3762	E	6959326				
3762	B	6963088				
3763	D	6966851				
3763	D	6970614				
3763	A	6974377				
3764	A	6978141				
3765	B	6981906				
3766	E	6985672				
3766	D	6989438				
3767	C	6993205				
3769	B	6996974				
3769	C	7000743				
3770	C	7004513				
3770	B	7008283				
3770	E	7012053				
3771	E	7015824				
3771	B	7019595				
3773	E	7023368				
3773	E	7027141				
3774	E	7030915				
3774	C	7034689				
3775	E	7038464				
3776	B	7042240				
3777	E	7046017				
3777	D	7049794				
3777	C	7053571				
3777	A	7057348				
3777	B	7061125				
3778	B	7064903				
3781	D	7068684				
3782	C	7072466				
3784	E	7076250				
3784	D	7080034				
3786	B	7083820				
3787	A	7087607				
3788	A	7091395				
3788	C	7095183				
3789	B	7098972				
3794	B	7102766				
3795	B	7106561				
3796	E	7110357				
3796	D	7114153				
3797	C	7117950				
3798	A	7121748				
3798	C	7125546				
3799	E	7129345				
3799	C	7133144				
3799	B	7136943				
3800	E	7140743				
3800	B	7144543				
3800	A	7148343				
3800	D	7152143				
3801	B	7155944				
3803	A	7159747				
3803	C	7163550				
3804	B	7167354				
3805	C	7171159				
3805	B	7174964				
3806	D	7178770				
3806	A	7182576				
3806	D	7186382				
3806	C	7190188				
3809	A	7193997				
3809	E	7197806				
3810	D	7201616				
3811	B	7205427				
3812	E	7209239				
3813	B	7213052				
3813	E	7216865				
3813	B	7220678				
3817	A	7224495				
3818	A	7228313				
3818	D	7232131				
3819	A	7235950				
3820	A	7239770				
3820	E	7243590				
3820	D	7247410				
3821	C	7251231				
3821	B	7255052				
3823	C	7258875				
3825	A	7262700				
3825	A	7266525				
3825	B	7270350				
3825	E	7274175				
3826	B	7278001				
3826	D	7281827				
3827	B	7285654				
3827	E	7289481				
3827	C	7293308				
3828	D	7297136				
3829	D	7300965				
3829	B	7304794				
3832	B	7308626				
3832	A	7312458				
3833	D	7316291				
3833	C	7320124				
3833	E	7323957				
3834	B	7327791				
3834	B	7331625				
3836	D	7335461				
3836	E	7339297				
3836	C	7343133				
3837	A	7346970				
3838	C	7350808				
3839	E	7354647				
3841	B	7358488				
3841	B	7362329				
3841	A	7366170				
3842	E	7370012				
3844	E	7373856				
3844	C	7377700				
3844	C	7381544				
3846	D	7385390				
3847	C	7389237				
3848	B	7393085				
3849	E	7396934				
3849	C	7400783				
3850	E	7404633				
3850	A	7408483				
3852	E	7412335				
3852	A	7416187				
3854	D	7420041				
3856	A	7423897				
3857	C	7427754				
3858	A	7431612				
3860	A	7435472				
3861	A	7439333				
3861	B	7443194				
3861	A	7447055				
3862	E	7450917				
3863	A	7454780				
3863	A	7458643				
3863	D	7462506				
3866	A	7466372				
3867	A	7470239				
3868	B	7474107				
3869	E	7477976				
3869	C	7481845				
3871	C	7485716				
3871	B	7489587				
3871	E	7493458				
3873	A	7497331				
3876	A	7501207				
3878	E	7505085				
3882	A	7508967				
3882	D	7512849				
3883	C	7516732				
3884	B	7520616				
3885	C	7524501				
3886	B	7528387				
3888	E	7532275				
3890	A	7536165				
3891	E	7540056				
3893	B	7543949				
3894	D	7547843				
3895	A	7551738				
3896	E	7555634				
3898	B	7559532				
3899	A	7563431				
3902	C	7567333				
3903	D	7571236				
3905	A	7575141				
3907	E	7579048				
3908	B	7582956				
3908	D	7586864				
3911	C	7590775				
3911	C	7594686				
3912	D	7598598				
3913	B	7602511				
3913	B	7606424				
3913	E	7610337				
3913	D	7614250				
3914	B	7618164				
3915	C	7622079				
3916	D	7625995				
3916	B	7629911				
3917	E	7633828				
3917	D	7637745				
3918	B	7641663				
3918	C	7645581				
3919	D	7649500				
3922	C	7653422				
3922	D	7657344				
3922	B	7661266				
3923	C	7665189				
3924	A	7669113				
3925	A	7673038				
3925	B	7676963				
3927	E	7680890				
3929	B	7684819				
3929	C	7688748				
3932	A	7692680				
3934	D	7696614				
3937	B	7700551				
3937	A	7704488				
3937	B	7708425				
3938	C	7712363				
3938	C	7716301				
3939	D	7720240				
3943	C	7724183				
3944	C	7728127				
3945	E	7732072				
3946	D	7736018				
3948	E	7739966				
3948	B	7743914				
3949	A	7747863				
3949	D	7751812				
3950	A	7755762				
3952	D	7759714				
3953	D	7763667				
3953	A	7767620				
3954	A	7771574				
3954	B	7775528				
3956	B	7779484				
3959	A	7783443				
3960	D	7787403				
3961	B	7791364				
3961	D	7795325				
3961	A	7799286				
3963	A	7803249				
3965	C	7807214				
3966	E	7811180				
3967	B	7815147				
3967	D	7819114				
3968	E	7823082				
3970	D	7827052				
3970	B	7831022				
3971	A	7834993				
3973	C	7838966				
3973	A	7842939				
3974	C	7846913				
3975	C	7850888				
3975	E	7854863				
3976	B	7858839				
3976	C	7862815				
3978	C	7866793				
3979	A	7870772				
3980	E	7874752				
3981	D	7878733				
3981	B	7882714				
3981	E	7886695				
3982	B	7890677				
3983	A	7894660				
3983	A	7898643				
3984	C	7902627				
3984	B	7906611				
3984	A	7910595				
3985	D	7914580				
3991	D	7918571				
3992	A	7922563				
3992	C	7926555				
3992	E	7930547				
3993	B	7934540				
3993	C	7938533				
3996	E	7942529				
3996	B	7946525				
4002	B	7950527				
4003	E	7954530				
4003	D	7958533				
4003	A	7962536				
4004	E	7966540				
4004	D	7970544				
4004	D	7974548				
4005	A	7978553				
4006	E	7982559				
4007	C	7986566				
4008	D	7990574				
4009	E	7994583				
4011	D	7998594				
4012	B	8002606				
4014	D	8006620				
4014	C	8010634				
4014	D	8014648				
4015	E	8018663				
4016	E	8022679				
4017	E	8026696				
4018	C	8030714				
4018	C	8034732				
4018	C	8038750				
4020	D	8042770				
4021	B	8046791				
4022	C	8050813				
4024	D	8054837				
4024	D	8058861				
4024	A	8062885				
4025	D	8066910				
4027	A	8070937				
4028	A	8074965				
4029	D	8078994				
4029	C	8083023				
4029	A	8087052				
4033	C	8091085				
4033	A	8095118				
4033	B	8099151				
4034	E	8103185				
4034	C	8107219				
4036	D	8111255				
4038	D	8115293				
4038	C	8119331				
4039	D	8123370				
4039	A	8127409				
4041	C	8131450				
4041	E	8135491				
4043	E	8139534				
4043	D	8143577				
4044	D	8147621				
4046	A	8151667				
4046	C	8155713				
4048	C	8159761				
4048	E	8163809				
4048	B	8167857				
4049	D	8171906				
4050	E	8175956				
4050	D	8180006				
4051	C	8184057				
4051	C	8188108				
4053	C	8192161				
4054	D	8196215				
4055	E	8200270				
4055	B	8204325				
4057	A	8208382				
4058	D	8212440				
4058	E	8216498				
4059	A	8220557				
4059	E	8224616				
4060	A	8228676				
4060	C	8232736				
4060	A	8236796				
4062	E	8240858				
4062	B	8244920				
4062	E	8248982				
4062	B	8253044				
4063	A	8257107				
4064	C	8261171				
4065	B	8265236				
4065	C	8269301				
4065	A	8273366				
4066	E	8277432				
4067	C	8281499				
4069	A	8285568				
4069	B	8289637				
4069	A	8293706				
4071	A	8297777				
4071	E	8301848				
4073	A	8305921				
4074	B	8309995				
4075	A	8314070				
4075	B	8318145				
4076	B	8322221				
4077	D	8326298				
4077	D	8330375				
4077	C	8334452				
4078	C	8338530				
4081	A	8342611				
4085	B	8346696				
4087	E	8350783				
4087	C	8354870				
4088	B	8358958				
4088	D	8363046				
4089	E	8367135				
4089	D	8371224				
4090	E	8375314				
4090	A	8379404				
4092	C	8383496				
4092	A	8387588				
4093	C	8391681				
4093	E	8395774				
4094	E	8399868				
4094	E	8403962				
4095	E	8408057				
4098	D	8412155				
4098	C	8416253				
4099	C	8420352				
4099	C	8424451				
4099	A	8428550				
4100	B	8432650				
4102	A	8436752				
4102	B	8440854				
4102	D	8444956				
4103	B	8449059				
4103	A	8453162				
4103	B	8457265				
4105	B	8461370				
4105	C	8465475				
4106	B	8469581				
4107	A	8473688				
4108	B	8477796				
4111	B	8481907				
4112	B	8486019				
4113	B	8490132				
4114	B	8494246				
4114	A	8498360				
4114	B	8502474				
4115	A	8506589				
4116	B	8510705				
4116	C	8514821				
4116	B	8518937				
4116	C	8523053				
4119	C	8527172				
4121	E	8531293				
4121	E	8535414				
4122	D	8539536				
4124	E	8543660				
4124	E	8547784				
4125	D	8551909				
4125	E	8556034				
4127	D	8560161				
4128	E	8564289				
4129	D	8568418				
4130	B	8572548				
4131	B	8576679				
4132	E	8580811				
4132	D	8584943				
4133	B	8589076				
4134	C	8593210				
4134	C	8597344				
4135	C	8601479				
4136	B	8605615				
4137	C	8609752				
4138	B	8613890				
4138	B	8618028				
4138	A	8622166				
4138	B	8626304				
4138	B	8630442				
4138	A	8634580				
4139	E	8638719				
4140	A	8642859				
4140	E	8646999				
4142	E	8651141				
4143	B	8655284				
4144	E	8659428				
4144	B	8663572				
4145	A	8667717				
4145	D	8671862				
4148	A	8676010				
4148	B	8680158				
4149	E	8684307				
4151	E	8688458				
4152	D	8692610				
4153	D	8696763				
4156	A	8700919				
4157	B	8705076				
4157	B	8709233				
4157	A	8713390				
4158	B	8717548				
4158	A	8721706				
4158	E	8725864				
4159	C	8730023				
4160	C	8734183				
4161	E	8738344				
4162	A	8742506				
4162	B	8746668				
4163	A	8750831				
4164	C	8754995				
4164	E	8759159				
4166	D	8763325				
4167	E	8767492				
4167	A	8771659				
4168	E	8775827				
4169	D	8779996				
4171	C	8784167				
4171	C	8788338				
4171	C	8792509				
4173	E	8796682				
4173	E	8800855				
4174	C	8805029				
4175	D	8809204				
4175	B	8813379				
4176	A	8817555				
4176	A	8821731				
4177	E	8825908				
4177	B	8830085				
4178	E	8834263				
4179	C	8838442				
4180	A	8842622				
4180	B	8846802				
4180	C	8850982				
4181	C	8855163				
4183	E	8859346				
4183	C	8863529				
4186	B	8867715				
4186	D	8871901				
4188	D	8876089				
4188	B	8880277				
4190	C	8884467				
4192	E	8888659				
4192	E	8892851				
4193	A	8897044				
4193	D	8901237				
4195	C	8905432				
4198	B	8909630				
4198	E	8913828				
4199	E	8918027				
4201	D	8922228				
4201	C	8926429				
4203	B	8930632				
4203	C	8934835				
4204	B	8939039				
4205	D	8943244				
4207	B	8947451				
4207	B	8951658				
4207	E	8955865				
4207	A	8960072				
4207	C	8964279				
4207	A	8968486				
4208	B	8972694				
4209	C	8976903				
4209	D	8981112				
4213	E	8985325				
4214	B	8989539				
4214	B	8993753				
4216	B	8997969				
4217	A	9002186				
4218	D	9006404				
4219	B	9010623				
4222	B	9014845				
4222	E	9019067				
4223	B	9023290				
4223	A	9027513				
4223	C	9031736				
4223	C	9035959				
4224	E	9040183				
4224	B	9044407				
4225	B	9048632				
4226	B	9052858				
4226	C	9057084				
4227	B	9061311				
4229	E	9065540				
4230	B	9069770				
4231	D	9074001				
4232	C	9078233				
4232	C	9082465				
4234	E	9086699				
4238	E	9090937				
4239	D	9095176				
4240	D	9099416				
4240	B	9103656				
4242	E	9107898				
4242	C	9112140				
4243	E	9116383				
4244	D	9120627				
4247	B	9124874				
4247	A	9129121				
4248	A	9133369				
4251	C	9137620				
4253	B	9141873				
4254	E	9146127				
4255	E	9150382				
4256	D	9154638				
4257	B	9158895				
4258	D	9163153				
4258	D	9167411				
4260	C	9171671				
4261	A	9175932				
4261	A	9180193				
4262	D	9184455				
4262	B	9188717				
4263	B	9192980				
4263	D	9197243				
4265	B	9201508				
4265	C	9205773				
4265	D	9210038				
4267	C	9214305				
4267	E	9218572				
4271	B	9222843				
4271	A	9227114				
4274	E	9231388				
4274	D	9235662				
4275	D	9239937				
4275	E	9244212				
4276	E	9248488				
4276	E	9252764				
4277	C	9257041				
4277	B	9261318				
4277	D	9265595				
4278	A	9269873				
4278	A	9274151				
4283	B	9278434				
4283	C	9282717				
4284	E	9287001				
4284	B	9291285				
4285	A	9295570				
4286	E	9299856				
4287	B	9304143				
4287	C	9308430				
4287	D	9312717				
4289	E	9317006				
4289	D	9321295				
4290	D	9325585				
4291	E	9329876				
4292	A	9334168				
4293	D	9338461				
4293	C	9342754				
4293	B	9347047				
4293	A	9351340				
4293	C	9355633				
4296	B	9359929				
4297	B	9364226				
4298	E	9368524				
4300	E	9372824				
4300	D	9377124				
4302	C	9381426				
4302	A	9385728				
4303	A	9390031				
4303	B	9394334				
4305	B	9398639				
4307	C	9402946				
4307	A	9407253				
4309	B	9411562				
4309	A	9415871				
4310	C	9420181				
4311	E	9424492				
4312	E	9428804				
4312	C	9433116				
4313	D	9437429				
4316	A	9441745				
4317	A	9446062				
4317	D	9450379				
4317	A	9454696				
4317	E	9459013				
4318	C	9463331				
4319	A	9467650				
4320	E	9471970				
4321	B	9476291				
4322	D	9480613				
4322	E	9484935				
4322	C	9489257				
4323	D	9493580				
4323	D	9497903				
4324	C	9502227				
4324	B	9506551				
4325	C	9510876				
4326	D	9515202				
4326	E	9519528				
4327	D	9523855				
4328	E	9528183				
4329	C	9532512				
4329	C	9536841				
4331	C	9541172				
4331	E	9545503				
4333	D	9549836				
4335	B	9554171				
4335	B	9558506				
4336	C	9562842				
4337	E	9567179				
4342	B	9571521				
4342	D	9575863				
4343	C	9580206				
4344	E	9584550				
4344	D	9588894				
4345	B	9593239				
4345	E	9597584				
4346	B	9601930				
4347	C	9606277				
4348	A	9610625				
4349	D	9614974				
4349	C	9619323				
4351	B	9623674				
4352	C	9628026				
4354	C	9632380				
4354	D	9636734				
4354	E	9641088				
4356	E	9645444				
4356	E	9649800				
4356	B	9654156				
4357	B	9658513				
4357	A	9662870				
4357	A	9667227				
4357	C	9671584				
4358	B	9675942				
4359	B	9680301				
4359	A	9684660				
4360	E	9689020				
4360	B	9693380				
4361	C	9697741				
4361	A	9702102				
4362	B	9706464				
4362	D	9710826				
4362	C	9715188				
4362	A	9719550				
4362	C	9723912				
4363	B	9728275				
4364	B	9732639				
4364	E	9737003				
4365	A	9741368				
4365	B	9745733				
4366	D	9750099				
4367	D	9754466				
4368	B	9758834				
4369	A	9763203				
4369	E	9767572				
4369	A	9771941				
4370	B	9776311				
4370	E	9780681				
4372	B	9785053				
4373	D	9789426				
4374	C	9793800				
4374	D	9798174				
4375	D	9802549				
4375	D	9806924				
4376	C	9811300				
4378	D	9815678				
4379	A	9820057				
4380	C	9824437				
4380	C	9828817				
4381	C	9833198				
4382	A	9837580				
4383	C	9841963				
4383	E	9846346				
4386	E	9850732				
4386	C	9855118				
4386	D	9859504				
4386	B	9863890				
4387	E	9868277				
4388	A	9872665				
4388	C	9877053				
4389	A	9881442				
4389	D	9885831				
4389	A	9890220				
4390	E	9894610				
4390	C	9899000				
4391	C	9903391				
4391	A	9907782				
4393	A	9912175				
4393	D	9916568				
4395	B	9920963				
4396	D	9925359				
4398	A	9929757				
4398	B	9934155				
4398	A	9938553				
4399	D	9942952				
4401	A	9947353				
4401	B	9951754				
4402	C	9956156				
4403	D	9960559				
4403	C	9964962				
4404	C	9969366				
4404	A	9973770				
4404	C	9978174				
4407	D	9982581				
4408	E	9986989				
4411	B	9991400				
4415	C	9995815				
4416	C	10000231				
4416	B	10004647				
4416	E	10009063				
4417	D	10013480				
4419	D	10017899				
4419	B	10022318				
4419	E	10026737				
4420	E	10031157				
4421	D	10035578				
4422	C	10040000				
4423	E	10044423				
4424	D	10048847				
4425	C	10053272				
4426	A	10057698				
4426	B	10062124				
4428	D	10066552				
4429	B	10070981				
4430	A	10075411				
4432	D	10079843				
4433	A	10084276				
4434	D	10088710				
4434	D	10093144				
4435	D	10097579				
4436	B	10102015				
4438	C	10106453				
4440	B	10110893				
4441	D	10115334				
4443	D	10119777				
4443	C	10124220				
4444	A	10128664				
4446	E	10133110				
4446	A	10137556				
4447	B	10142003				
4447	D	10146450				
4447	E	10150897				
4450	D	10155347				
4450	D	10159797				
4450	B	10164247				
4450	E	10168697				
4451	B	10173148				
4451	A	10177599				
4451	E	10182050				
4451	B	10186501				
4452	D	10190953				
4452	E	10195405				
4452	E	10199857				
4454	D	10204311				
4455	B	10208766				
4457	D	10213223				
4459	E	10217682				
4460	C	10222142				
4460	B	10226602				
4462	E	10231064				
4462	D	10235526				
4463	C	10239989				
4463	E	10244452				
4463	C	10248915				
4464	A	10253379				
4464	A	10257843				
4465	E	10262308				
4466	B	10266774				
4467	E	10271241				
4468	B	10275709				
4468	E	10280177				
4468	B	10284645				
4469	A	10289114				
4469	B	10293583				
4470	A	10298053				
4471	D	10302524				
4472	B	10306996				
4472	C	10311468				
4478	A	10315946				
4479	A	10320425				
4480	B	10324905				
4480	B	10329385				
4481	C	10333866				
4481	C	10338347				
4481	C	10342828				
4481	A	10347309				
4483	B	10351792				
4485	A	10356277				
4485	C	10360762				
4486	A	10365248				
4486	D	10369734				
4487	C	10374221				
4487	B	10378708				
4488	D	10383196				
4489	C	10387685				
4490	D	10392175				
4490	D	10396665				
4491	E	10401156				
4491	A	10405647				
4491	E	10410138				
4493	D	10414631				
4493	E	10419124				
4493	A	10423617				
4495	D	10428112				
4496	E	10432608				
4497	A	10437105				
4497	E	10441602				
4497	C	10446099				
4498	C	10450597				
4499	A	10455096				
4500	E	10459596				
4500	B	10464096				
4501	B	10468597				
4502	B	10473099				
4503	A	10477602				
4505	D	10482107				
4505	A	10486612				
4506	B	10491118				
4507	C	10495625				
4507	E	10500132				
4507	D	10504639				
4507	A	10509146				
4509	C	10513655				
4510	A	10518165				
4510	A	10522675				
4511	D	10527186				
4511	B	10531697				
4512	C	10536209				
4513	D	10540722				
4513	B	10545235				
4513	D	10549748				
4520	B	10554268				
4521	C	10558789				
4522	A	10563311				
4522	B	10567833				
4523	D	10572356				
4524	C	10576880				
4525	B	10581405				
4525	B	10585930				
4526	E	10590456				
4527	E	10594983				
4527	D	10599510				
4528	E	10604038				
4531	C	10608569				
4531	C	10613100				
4531	C	10617631				
4532	C	10622163				
4532	A	10626695				
4533	E	10631228				
4533	C	10635761				
4533	C	10640294				
4535	E	10644829				
4538	A	10649367				
4538	A	10653905				
4540	A	10658445				
4542	A	10662987				
4542	D	10667529				
4543	C	10672072				
4543	B	10676615				
4543	D	10681158				
4545	D	10685703				
4546	A	10690249				
4547	B	10694796				
4548	C	10699344				
4549	B	10703893				
4552	C	10708445				
4552	C	10712997				
4552	D	10717549				
4553	D	10722102				
4554	D	10726656				
4556	E	10731212				
4556	E	10735768				
4557	B	10740325				
4557	B	10744882				
4558	B	10749440				
4558	E	10753998				
4559	B	10758557				
4560	C	10763117				
4560	A	10767677				
4561	B	10772238				
4564	E	10776802				
4564	A	10781366				
4565	C	10785931				
4566	B	10790497				
4567	C	10795064				
4568	E	10799632				
4568	B	10804200				
4569	C	10808769				
