8776622		6771598	1036			
8775894		6770562	1838			
8775579		6768724	759			
8774817		6767965	281			
8774814		6767684	1961			
8773770		6765723	502			
8773326		6765221	213			
8772132		6765008	114			
8769415		6764894	129			
8767189		6764765	717			
8766650		6764048	289			
8766086		6763759	74			
8765981		6763685	376			
8765964		6763309	3277			
8764943		6760032	120			
8764490		6759912	384			
8762264		6759528	3924			
8761849		6755604	992			
8759566		6754612	1000			
8758655		6753612	111			
8758538		6753501	1827			
8758139		6751674	144			
8754438		6751530	720			
8753462		6750810	720			
8753399		6750090	159			
8753382		6749931	18			
8753007		6749913	641			
8752871		6749272	1040			
8747918		6748232	1769			
8747850		6746463	1024			
8746189		6745439	746			
8745352		6744693	591			
8744599		6744102	3068			
8744005		6741034	90			
8742537		6740944	800			
8742297		6740144	1563			
8741823		6738581	329			
8740555		6738252	1128			
8740526		6737124	282			
8740405		6736842	538			
8739105		6736304	1482			
8737534		6734822	1758			
8736927		6733064	51			
8736810		6733013	2717			
8736452		6730296	161			
8736317		6730135	25			
8736009		6730110	8			
8735541		6730102	366			
8735163		6729736	158			
8734508		6729578	251			
8732375		6729327	773			
8731264		6728554	210			
8731043		6728344	190			
8730584		6728154	901			
8729487		6727253	2031			
8729397		6725222	1446			
8727819		6723776	6182			
8727067		6717594	1067			
8726920		6716527	2201			
8724777		6714326	234			
8724596		6714092	2115			
8724415		6711977	493			
8724329		6711484	1474			
8724084		6710010	214			
8722363		6709796	725			
8721529		6709071	2515			
8721457		6706556	1034			
8721394		6705522	301			
8721250		6705221	719			
8721030		6704502	1532			
8717466		6702970	440			
8716299		6702530	528			
8715214		6702002	299			
8714978		6701703	1067			
8713189		6700636	1548			
8712405		6699088	34			
8711527		6699054	76			
8711222		6698978	593			
8710503		6698385	4914			
8709400		6693471	605			
8708624		6692866	218			
8707777		6692648	441			
8706816		6692207	2050			
8705725		6690157	50			
8705264		6690107	759			
8703310		6689348	308			
8701594		6689040	371			
8701576		6688669	86			
8698810		6688583	1708			
8697876		6686875	1115			
8696475		6685760	58			
8696222		6685702	25			
8693758		6685677	1347			
8693675		6684330	784			
8692994		6683546	131			
8692650		6683415	971			
8692312		6682444	365			
8691705		6682079	508			
8691438		6681571	2062			
8691330		6679509	1445			
8690170		6678064	4274			
8689770		6673790	180			
8689716		6673610	637			
8689476		6672973	729			
8689235		6672244	243			
8688958		6672001	1032			
8688848		6670969	245			
8688408		6670724	1457			
8687743		6669267	1923			
8686992		6667344	53			
8685989		6667291	978			
8684366		6666313	1625			
8683538		6664688	1873			
8683235		6662815	1435			
8682733		6661380	1070			
8682515		6660310	626			
8681364		6659684	322			
8681211		6659362	811			
8681128		6658551	862			
8679382		6657689	2624			
8677974		6655065	687			
8675593		6654378	2182			
8675499		6652196	525			
8675487		6651671	1128			
8674776		6650543	30			
8673660		6650513	393			
8672274		6650120	482			
8672193		6649638	2639			
8671662		6646999	78			
8671242		6646921	1466			
8670794		6645455	321			
8670368		6645134	1316			
8670013		6643818	1843			
8668282		6641975	967			
8667719		6641008	198			
8666853		6640810	2433			
8666813		6638377	1042			
8666200		6637335	1159			
8665277		6636176	16			
8665274		6636160	206			
8664829		6635954	348			
8664589		6635606	401			
8664425		6635205	161			
8662919		6635044	2050			
8662849		6632994	645			
8662333		6632349	3375			
8661628		6628974	213			
8661445		6628761	628			
8660939		6628133	596			
8660356		6627537	870			
8659891		6626667	477			
8659847		6626190	929			
8659076		6625261	2893			
8657453		6622368	1561			
8655413		6620807	1686			
8651191		6619121	883			
8650491		6618238	1789			
8649664		6616449	148			
8649241		6616301	46			
8648577		6616255	2019			
8647579		6614236	446			
8646538		6613790	2384			
8646116		6611406	1232			
8644623		6610174	499			
8642558		6609675	532			
8641636		6609143	2958			
8641109		6606185	531			
8640618		6605654	113			
8640150		6605541	445			
8639128		6605096	882			
8638780		6604214	333			
8638390		6603881	97			
8637511		6603784	2456			
8636867		6601328	180			
8636567		6601148	788			
8636382		6600360	463			
8636377		6599897	928			
8636349		6598969	867			
8636272		6598102	1741			
8634829		6596361	2525			
8633883		6593836	2959			
8633543		6590877	499			
8633497		6590378	1348			
8632282		6589030	2521			
8631527		6586509	158			
8630896		6586351	180			
8629994		6586171	946			
8629217		6585225	84			
8628753		6585141	424			
8628307		6584717	90			
8624233		6584627	355			
8623924		6584272	199			
8623490		6584073	1085			
8623036		6582988	1798			
8621559		6581190	988			
8621060		6580202	338			
8618833		6579864	1070			
8618670		6578794	1933			
8617066		6576861	1141			
8616621		6575720	456			
8615693		6575264	841			
8615676		6574423	1325			
8615589		6573098	196			
8615064		6572902	747			
8614699		6572155	607			
8609124		6571548	909			
8607616		6570639	3107			
8606483		6567532	2737			
8605659		6564795	88			
8604759		6564707	477			
8604718		6564230	507			
8603773		6563723	3300			
8603732		6560423	585			
8602849		6559838	118			
8601627		6559720	357			
8597979		6559363	232			
8597080		6559131	1368			
8596841		6557763	897			
8596751		6556866	2109			
8595383		6554757	1038			
8594264		6553719	1638			
8592836		6552081	198			
8591447		6551883	3620			
8589314		6548263	1801			
8587697		6546462	109			
8585849		6546353	46			
8585837		6546307	141			
8584396		6546166	2777			
8584300		6543389	1101			
8584272		6542288	329			
8583775		6541959	2479			
8583404		6539480	6847			
8582258		6532633	460			
8582191		6532173	1558			
8579783		6530615	564			
8578340		6530051	861			
8575558		6529190	647			
8574994		6528543	893			
8574036		6527650	510			
8573862		6527140	515			
8572314		6526625	3110			
8571170		6523515	181			
8565746		6523334	603			
8563298		6522731	2023			
8562821		6520708	650			
8562455		6520058	400			
8562387		6519658	274			
8562176		6519384	394			
8560567		6518990	571			
8560461		6518419	1010			
8559577		6517409	54			
8558967		6517355	3998			
8558812		6513357	886			
8558775		6512471	394			
8558236		6512077	1073			
8558107		6511004	3463			
8557456		6507541	1440			
8557190		6506101	3187			
8556542		6502914	1739			
8555623		6501175	235			
8553148		6500940	296			
8551927		6500644	182			
8551081		6500462	3284			
8550490		6497178	512			
8549261		6496666	991			
8549109		6495675	192			
8548498		6495483	898			
8547620		6494585	550			
8547262		6494035	537			
8546095		6493498	2455			
8544940		6491043	247			
8544152		6490796	3458			
8542776		6487338	255			
8541629		6487083	406			
8538902		6486677	1538			
8538836		6485139	2490			
8537728		6482649	1499			
8537344		6481150	918			
8534198		6480232	345			
8529951		6479887	1402			
8529646		6478485	364			
8528539		6478121	41			
8524569		6478080	2708			
8523953		6475372	814			
8523506		6474558	296			
8523104		6474262	696			
8523022		6473566	1719			
8521949		6471847	13			
8519943		6471834	2367			
8519645		6469467	439			
8518347		6469028	1419			
8513631		6467609	1318			
8513492		6466291	4170			
8511870		6462121	1122			
8511489		6460999	392			
8509135		6460607	83			
8508763		6460524	1526			
8507805		6458998	2915			
8507528		6456083	897			
8506438		6455186	1285			
8504951		6453901	66			
8504291		6453835	393			
8503585		6453442	2785			
8502908		6450657	49			
8502706		6450608	84			
8501132		6450524	10			
8500375		6450514	1188			
8499586		6449326	869			
8499020		6448457	2236			
8497714		6446221	1841			
8497468		6444380	4236			
8497293		6440144	2221			
8496872		6437923	1472			
8496115		6436451	391			
8495960		6436060	3561			
8494999		6432499	351			
8493935		6432148	2147			
8492541		6430001	689			
8492264		6429312	502			
8491584		6428810	246			
8491353		6428564	2044			
8489502		6426520	356			
8488590		6426164	695			
8488351		6425469	363			
8487700		6425106	844			
8487040		6424262	19			
8486114		6424243	271			
8485368		6423972	720			
8484813		6423252	817			
8484795		6422435	1529			
8483884		6420906	1020			
8480852		6419886	487			
8474556		6419399	1426			
8474148		6417973	3415			
8471779		6414558	338			
8471208		6414220	959			
8468835		6413261	1725			
8468368		6411536	172			
8466723		6411364	39			
8466513		6411325	939			
8464693		6410386	1078			
8460987		6409308	143			
8460557		6409165	1428			
8459667		6407737	286			
8459388		6407451	957			
8459010		6406494	1153			
8457720		6405341	268			
8456425		6405073	1096			
8456120		6403977	1801			
8452465		6402176	139			
8451291		6402037	804			
8449964		6401233	1701			
8447597		6399532	1198			
8447337		6398334	1123			
8446249		6397211	261			
8446042		6396950	573			
8445873		6396377	793			
8440807		6395584	970			
8440697		6394614	1138			
8440486		6393476	1165			
8437964		6392311	268			
8437536		6392043	2373			
8435061		6389670	705			
8433689		6388965	2591			
8433000		6386374	567			
8431744		6385807	247			
8431519		6385560	956			
8429583		6384604	186			
8429576		6384418	143			
8428535		6384275	853			
8427600		6383422	1675			
8425977		6381747	1032			
8424701		6380715	312			
8424097		6380403	1613			
8422837		6378790	768			
8422708		6378022	1405			
8422365		6376617	2038			
8421763		6374579	270			
8421734		6374309	1574			
8421635		6372735	291			
8421282		6372444	704			
8418849		6371740	4181			
8418712		6367559	65			
8417628		6367494	1219			
8417395		6366275	318			
8415475		6365957	1978			
8414421		6363979	453			
8414208		6363526	173			
8413603		6363353	942			
8412985		6362411	226			
8411493		6362185	288			
8410552		6361897	41			
8407537		6361856	369			
8406668		6361487	1313			
8405178		6360174	185			
8403099		6359989	941			
8401512		6359048	123			
8399952		6358925	126			
8398811		6358799	604			
8398253		6358195	826			
8396524		6357369	1440			
8395427		6355929	983			
8394484		6354946	2430			
8393429		6352516	990			
8392331		6351526	3459			
8392227		6348067	542			
8391064		6347525	557			
8389827		6346968	540			
8388868		6346428	894			
8388772		6345534	813			
8388123		6344721	304			
8387863		6344417	2816			
8387340		6341601	109			
8387257		6341492	3121			
8386984		6338371	307			
8386936		6338064	723			
8383916		6337341	341			
8381958		6337000	954			
8380718		6336046	370			
8380680		6335676	74			
8379631		6335602	763			
8379261		6334839	1145			
8378851		6333694	664			
8378739		6333030	377			
8377476		6332653	385			
8376605		6332268	266			
8375845		6332002	1588			
8374514		6330414	31			
8373203		6330383	2597			
8373196		6327786	119			
8372574		6327667	932			
8368126		6326735	1604			
8365795		6325131	353			
8364648		6324778	132			
8364631		6324646	1289			
8362920		6323357	1232			
8361400		6322125	851			
8361240		6321274	3085			
8360109		6318189	1040			
8359181		6317149	938			
8358849		6316211	331			
8357069		6315880	1206			
8353766		6314674	2215			
8353632		6312459	1308			
8353295		6311151	1604			
8352372		6309547	1050			
8351948		6308497	813			
8349953		6307684	1708			
8348105		6305976	115			
8347497		6305861	2020			
8346860		6303841	26			
8345772		6303815	857			
8345628		6302958	252			
8345051		6302706	435			
8343938		6302271	3316			
8343464		6298955	185			
8341784		6298770	1293			
8338659		6297477	865			
8337592		6296612	1347			
8337296		6295265	297			
8337226		6294968	724			
8337223		6294244	756			
8336492		6293488	720			
8335717		6292768	85			
8334245		6292683	145			
8334222		6292538	1028			
8334142		6291510	166			
8331837		6291344	1848			
8331112		6289496	945			
8328227		6288551	83			
8328109		6288468	255			
8327468		6288213	279			
8325243		6287934	338			
8323548		6287596	375			
8321656		6287221	319			
8320848		6286902	537			
8318214		6286365	395			
8315676		6285970	250			
8315127		6285720	64			
8313570		6285656	2262			
8312840		6283394	655			
8312757		6282739	577			
8310383		6282162	1781			
8309901		6280381	1237			
8308966		6279144	1197			
8308944		6277947	121			
8306481		6277826	1048			
8305295		6276778	389			
8300163		6276389	753			
8299554		6275636	28			
8298807		6275608	148			
8298280		6275460	826			
8297853		6274634	527			
8296897		6274107	727			
8293894		6273380	499			
8293366		6272881	126			
8292825		6272755	2836			
8292479		6269919	15			
8292453		6269904	768			
8289610		6269136	2359			
8288869		6266777	1278			
8286362		6265499	2523			
8285446		6262976	66			
8281177		6262910	265			
8279218		6262645	549			
8278448		6262096	1456			
8276007		6260640	609			
8275651		6260031	1610			
8275646		6258421	244			
8274462		6258177	823			
8273363		6257354	792			
8272795		6256562	1824			
8272192		6254738	260			
8270794		6254478	1914			
8270005		6252564	477			
8269651		6252087	975			
8268568		6251112	566			
8267912		6250546	54			
8267021		6250492	891			
8266307		6249601	280			
8265880		6249321	763			
8263598		6248558	22			
8260976		6248536	1881			
8259844		6246655	407			
8256871		6246248	464			
8256860		6245784	298			
8256547		6245486	2060			
8256308		6243426	994			
8250627		6242432	301			
8250225		6242131	536			
8249912		6241595	6			
8249299		6241589	46			
8249238		6241543	1864			
8248332		6239679	1880			
8248147		6237799	3099			
8247359		6234700	469			
8246899		6234231	615			
8245417		6233616	195			
8245162		6233421	285			
8244589		6233136	600			
8241569		6232536	991			
8241303		6231545	450			
8241302		6231095	391			
8240636		6230704	441			
8239953		6230263	2359			
8239731		6227904	545			
8238521		6227359	388			
8237634		6226971	3294			
8235739		6223677	125			
8235083		6223552	2348			
8235032		6221204	132			
8234530		6221072	1756			
8234337		6219316	2232			
8234313		6217084	1023			
8233101		6216061	964			
8232911		6215097	366			
8231080		6214731	807			
8229706		6213924	444			
8228857		6213480	580			
8227379		6212900	342			
8226746		6212558	2766			
8226232		6209792	1905			
8223612		6207887	3			
8222725		6207884	81			
8220601		6207803	318			
8218460		6207485	9			
8218330		6207476	852			
8216446		6206624	1740			
8216366		6204884	555			
8215329		6204329	1964			
8214022		6202365	713			
8212971		6201652	516			
8212719		6201136	168			
8212385		6200968	1302			
8211410		6199666	2513			
8209851		6197153	633			
8206753		6196520	888			
8204976		6195632	230			
8202801		6195402	417			
8201162		6194985	80			
8200561		6194905	431			
8198733		6194474	149			
8198327		6194325	957			
8196724		6193368	158			
8195362		6193210	1854			
8192870		6191356	962			
8191147		6190394	321			
8190241		6190073	354			
8190029		6189719	1577			
8186689		6188142	2503			
8185763		6185639	1082			
8185511		6184557	195			
8183046		6184362	3004			
8181544		6181358	217			
8181438		6181141	1274			
8179700		6179867	2246			
8179507		6177621	1325			
8179181		6176296	32			
8177920		6176264	2686			
8177495		6173578	195			
8176054		6173383	1569			
8174354		6171814	332			
8170826		6171482	2619			
8168969		6168863	2651			
8167837		6166212	531			
8167424		6165681	186			
8167084		6165495	92			
8166308		6165403	276			
8166162		6165127	304			
8165721		6164823	527			
8165625		6164296	4682			
8165535		6159614	552			
8163040		6159062	1403			
8161985		6157659	232			
8160497		6157427	1484			
8159295		6155943	1251			
8157321		6154692	555			
8156413		6154137	3322			
8156388		6150815	249			
8156102		6150566	2634			
8155921		6147932	1335			
8155612		6146597	807			
8154847		6145790	1232			
8154479		6144558	397			
8152710		6144161	93			
8151588		6144068	887			
8151034		6143181	497			
8149833		6142684	1616			
8144714		6141068	860			
8143677		6140208	1299			
8143621		6138909	1697			
8140889		6137212	2205			
8138960		6135007	3734			
8138916		6131273	193			
8137853		6131080	312			
8137450		6130768	83			
8135429		6130685	35			
8135282		6130650	5458			
8134801		6125192	669			
8134461		6124523	281			
8132922		6124242	550			
8132188		6123692	134			
8132073		6123558	3357			
8131272		6120201	393			
8131013		6119808	3408			
8130345		6116400	1406			
8129942		6114994	2203			
8129424		6112791	292			
8129239		6112499	184			
8128955		6112315	169			
8127789		6112146	1120			
8125768		6111026	558			
8123556		6110468	2848			
8122905		6107620	715			
8120392		6106905	226			
8119412		6106679	1568			
8119268		6105111	46			
8118789		6105065	2031			
8118770		6103034	3209			
8118740		6099825	65			
8115940		6099760	208			
8114701		6099552	708			
8113711		6098844	117			
8113653		6098727	3819			
8112376		6094908	678			
8112005		6094230	833			
8110793		6093397	268			
8109993		6093129	316			
8109485		6092813	2225			
8106035		6090588	543			
8104474		6090045	68			
8103946		6089977	1482			
8103129		6088495	227			
8103001		6088268	1059			
8101719		6087209	1235			
8099602		6085974	151			
8098618		6085823	363			
8098430		6085460	19			
8097444		6085441	1169			
8095706		6084272	302			
8093819		6083970	1377			
8092600		6082593	411			
8090512		6082182	1072			
8090106		6081110	626			
8088795		6080484	437			
8088440		6080047	251			
8088245		6079796	464			
8088112		6079332	0			
8086579		6079332	1207			
8085209		6078125	271			
8084249		6077854	1450			
8082564		6076404	2980			
8081837		6073424	139			
8080973		6073285	1556			
8076845		6071729	1630			
8075117		6070099	198			
8074248		6069901	1659			
8073748		6068242	543			
8071235		6067699	658			
8071068		6067041	3608			
8070666		6063433	199			
8070303		6063234	1595			
8069851		6061639	618			
8069730		6061021	2260			
8068824		6058761	1427			
8067021		6057334	1484			
8065288		6055850	352			
8063219		6055498	2002			
8060343		6053496	147			
8060258		6053349	533			
8058968		6052816	3700			
8058871		6049116	166			
8058707		6048950	123			
8058017		6048827	436			
8057413		6048391	2681			
8054615		6045710	929			
8053822		6044781	275			
8053005		6044506	2981			
8051991		6041525	297			
8051945		6041228	612			
8051880		6040616	752			
8051537		6039864	3076			
8049308		6036788	13			
8046953		6036775	1273			
8044939		6035502	323			
8043293		6035179	1927			
8043116		6033252	124			
8041880		6033128	1176			
8039363		6031952	29			
8038446		6031923	1836			
8036649		6030087	117			
8033557		6029970	389			
8032374		6029581	66			
8031822		6029515	321			
8029692		6029194	105			
8028042		6029089	286			
8026959		6028803	2373			
8025164		6026430	376			
8024567		6026054	1302			
8023133		6024752	673			
8022897		6024079	674			
8022790		6023405	926			
8022201		6022479	449			
8021342		6022030	535			
8020540		6021495	2749			
8020396		6018746	702			
8019043		6018044	955			
8018079		6017089	3216			
8015891		6013873	1475			
8014486		6012398	25			
8014360		6012373	2140			
8013126		6010233	2517			
8012825		6007716	198			
8011570		6007518	238			
8011547		6007280	357			
8008788		6006923	1406			
8007519		6005517	834			
8007164		6004683	590			
8003732		6004093	35			
8003250		6004058	2137			
8002102		6001921	742			
8001292		6001179	652			
7998524		6000527	1462			
7997596		5999065	852			
7997451		5998213	384			
7995564		5997829	377			
7994727		5997452	1155			
		5996297	1327			
		5994970	478			
		5994492	1856			
		5992636	104			
		5992532	787			
		5991745	239			
		5991506	614			
		5990892	457			
		5990435	1790			
		5988645	1786			
		5986859	1950			
		5984909	4710			
		5980199	602			
		5979597	811			
		5978786	1332			
		5977454	541			
		5976913	567			
		5976346	682			
		5975664	469			
		5975195	1824			
		5973371	19			
		5973352	1380			
		5971972	44			
		5971928	575			
		5971353	308			
		5971045	711			
		5970334	77			
		5970257	352			
		5969905	2481			
		5967424	1304			
		5966120	2186			
		5963934	233			
		5963701	213			
		5963488	2556			
		5960932	1083			
		5959849	271			
		5959578	606			
		5958972	133			
		5958839	24			
		5958815	1374			
		5957441	329			
		5957112	2720			
		5954392	884			
		5953508	142			
		5953366	106			
		5953260	412			
		5952848	219			
		5952629	17			
		5952612	1136			
		5951476	25			
		5951451	774			
		5950677	61			
		5950616	347			
		5950269	1278			
		5948991	699			
		5948292	1230			
		5947062	3007			
		5944055	647			
		5943408	564			
		5942844	1889			
		5940955	1428			
		5939527	1415			
		5938112	803			
		5937309	820			
		5936489	82			
		5936407	1745			
		5934662	1485			
		5933177	4			
		5933173	1768			
		5931405	898			
		5930507	259			
		5930248	605			
		5929643	778			
		5928865	109			
		5928756	1521			
		5927235	2084			
		5925151	1231			
		5923920	554			
		5923366	160			
		5923206	317			
		5922889	162			
		5922727	127			
		5922600	1580			
		5921020	1549			
		5919471	1180			
		5918291	1147			
		5917144	117			
		5917027	1502			
		5915525	1074			
		5914451	184			
		5914267	83			
		5914184	118			
		5914066	164			
		5913902	1702			
		5912200	764			
		5911436	537			
		5910899	1119			
		5909780	679			
		5909101	691			
		5908410	2555			
		5905855	1965			
		5903890	45			
		5903845	115			
		5903730	758			
		5902972	268			
		5902704	162			
		5902542	78			
		5902464	3098			
		5899366	2405			
		5896961	3059			
		5893902	817			
		5893085	244			
		5892841	53			
		5892788	302			
		5892486	1929			
		5890557	639			
		5889918	651			
		5889267	471			
		5888796	3025			
		5885771	1			
		5885770	339			
		5885431	1311			
		5884120	56			
		5884064	1770			
		5882294	1713			
		5880581	1018			
		5879563	677			
		5878886	253			
		5878633	590			
		5878043	242			
		5877801	2721			
		5875080	4201			
		5870879	562			
		5870317	4709			
		5865608	648			
		5864960	333			
		5864627	266			
		5864361	1113			
		5863248	378			
		5862870	1356			
		5861514	181			
		5861333	331			
		5861002	933			
		5860069	468			
		5859601	299			
		5859302	2466			
		5856836	583			
		5856253	326			
		5855927	2343			
		5853584	810			
		5852774	623			
		5852151	428			
		5851723	1332			
		5850391	2434			
		5847957	591			
		5847366	924			
		5846442	2482			
		5843960	627			
		5843333	345			
		5842988	1095			
		5841893	75			
		5841818	509			
		5841309	45			
		5841264	2159			
		5839105	613			
		5838492	171			
		5838321	13			
		5838308	2074			
		5836234	341			
		5835893	2067			
		5833826	23			
		5833803	2567			
		5831236	269			
		5830967	1881			
		5829086	1423			
		5827663	1679			
		5825984	776			
		5825208	741			
		5824467	494			
		5823973	507			
		5823466	2910			
		5820556	743			
		5819813	531			
		5819282	42			
		5819240	1037			
		5818203	2086			
		5816117	2209			
		5813908	100			
		5813808	360			
		5813448	1025			
		5812423	893			
		5811530	394			
		5811136	266			
		5810870	2802			
		5808068	155			
		5807913	3789			
		5804124	1582			
		5802542	295			
		5802247	344			
		5801903	1265			
		5800638	222			
		5800416	37			
		5800379	171			
		5800208	765			
		5799443	644			
		5798799	1157			
		5797642	1022			
		5796620	1688			
		5794932	1066			
		5793866	297			
		5793569	163			
		5793406	83			
		5793323	205			
		5793118	2535			
		5790583	1986			
		5788597	1556			
		5787041	238			
		5786803	390			
		5786413	65			
		5786348	1220			
		5785128	2400			
		5782728	240			
		5782488	229			
		5782259	629			
		5781630	369			
		5781261	472			
		5780789	921			
		5779868	1410			
		5778458	183			
		5778275	63			
		5778212	168			
		5778044	2016			
		5776028	649			
		5775379	1139			
		5774240	183			
		5774057	1533			
		5772524	21			
		5772503	1156			
		5771347	1522			
		5769825	440			
		5769385	395			
		5768990	768			
		5768222	978			
		5767244	251			
		5766993	605			
		5766388	259			
		5766129	950			
		5765179	583			
		5764596	510			
		5764086	475			
		5763611	37			
		5763574	466			
		5763108	731			
		5762377	189			
		5762188	56			
		5762132	65			
		5762067	672			
		5761395	8			
		5761387	184			
		5761203	276			
		5760927	389			
		5760538	2264			
		5758274	1019			
		5757255	40			
		5757215	387			
		5756828	302			
		5756526	5			
		5756521	2707			
		5753814	45			
		5753769	2037			
		5751732	319			
		5751413	1037			
		5750376	602			
		5749774	368			
		5749406	789			
		5748617	1070			
		5747547	310			
		5747237	308			
		5746929	416			
		5746513	3247			
		5743266	434			
		5742832	1548			
		5741284	2339			
		5738945	108			
		5738837	1178			
		5737659	241			
		5737418	4721			
		5732697	1599			
		5731098	652			
		5730446	27			
		5730419	434			
		5729985	634			
		5729351	99			
		5729252	632			
		5728620	3352			
		5725268	717			
		5724551	211			
		5724340	238			
		5724102	735			
		5723367	382			
		5722985	552			
		5722433	411			
		5722022	484			
		5721538	397			
		5721141	1278			
		5719863	953			
		5718910	889			
		5718021	358			
		5717663	1522			
		5716141	240			
		5715901	145			
		5715756	458			
		5715298	67			
		5715231	806			
		5714425	369			
		5714056	1164			
		5712892	1044			
		5711848	128			
		5711720	205			
		5711515	11			
		5711504	107			
		5711397	1069			
		5710328	2160			
		5708168	739			
		5707429	1324			
		5706105	4013			
		5702092	1809			
		5700283	417			
		5699866	39			
		5699827	195			
		5699632	801			
		5698831	1499			
		5697332	1487			
		5695845	588			
		5695257	6			
		5695251	234			
		5695017	1721			
		5693296	466			
		5692830	2156			
		5690674	1459			
		5689215	485			
		5688730	303			
		5688427	3666			
		5684761	830			
		5683931	702			
		5683229	458			
		5682771	313			
		5682458	240			
		5682218	856			
		5681362	740			
		5680622	1278			
		5679344	123			
		5679221	1227			
		5677994	917			
		5677077	61			
		5677016	776			
		5676240	1787			
		5674453	268			
		5674185	15			
		5674170	1008			
		5673162	3702			
		5669460	1605			
		5667855	1091			
		5666764	705			
		5666059	2096			
		5663963	289			
		5663674	232			
		5663442	325			
		5663117	187			
		5662930	1355			
		5661575	1070			
		5660505	101			
		5660404	533			
		5659871	78			
		5659793	331			
		5659462	1063			
		5658399	2544			
		5655855	1854			
		5654001	2573			
		5651428	1514			
		5649914	132			
		5649782	108			
		5649674	706			
		5648968	1134			
		5647834	1686			
		5646148	185			
		5645963	407			
		5645556	238			
		5645318	452			
		5644866	1689			
		5643177	126			
		5643051	172			
		5642879	1128			
		5641751	464			
		5641287	1702			
		5639585	3565			
		5636020	252			
		5635768	894			
		5634874	2282			
		5632592	381			
		5632211	86			
		5632125	1469			
		5630656	589			
		5630067	358			
		5629709	988			
		5628721	341			
		5628380	499			
		5627881	329			
		5627552	1542			
		5626010	34			
		5625976	126			
		5625850	186			
		5625664	1220			
		5624444	52			
		5624392	1346			
		5623046	885			
		5622161	2844			
		5619317	1422			
		5617895	955			
		5616940	317			
		5616623	224			
		5616399	1065			
		5615334	207			
		5615127	1119			
		5614008	54			
		5613954	531			
		5613423	858			
		5612565	1226			
		5611339	763			
		5610576	1595			
		5608981	360			
		5608621	1633			
		5606988	2200			
		5604788	98			
		5604690	55			
		5604635	196			
		5604439	1537			
		5602902	132			
		5602770	459			
		5602311	1344			
		5600967	1845			
		5599122	3676			
		5595446	1370			
		5594076	294			
		5593782	2977			
		5590805	586			
		5590219	282			
		5589937	1377			
		5588560	702			
		5587858	808			
		5587050	1051			
		5585999	27			
		5585972	1931			
		5584041	5067			
		5578974	371			
		5578603	92			
		5578511	2916			
		5575595	1817			
		5573778	808			
		5572970	861			
		5572109	5890			
		5566219	56			
		5566163	559			
		5565604	1884			
		5563720	1740			
		5561980	18			
		5561962	61			
		5561901	373			
		5561528	60			
		5561468	1440			
		5560028	1662			
		5558366	7			
		5558359	2228			
		5556131	965			
		5555166	641			
		5554525	296			
		5554229	1736			
		5552493	397			
		5552096	1564			
		5550532	480			
		5550052	93			
		5549959	86			
		5549873	378			
		5549495	574			
		5548921	959			
		5547962	128			
		5547834	1001			
		5546833	1591			
		5545242	76			
		5545166	1483			
		5543683	549			
		5543134	13			
		5543121	1376			
		5541745	37			
		5541708	34			
		5541674	324			
		5541350	2170			
		5539180	2003			
		5537177	961			
		5536216	1381			
		5534835	1417			
		5533418	789			
		5532629	1526			
		5531103	1512			
		5529591	1471			
		5528120	725			
		5527395	84			
		5527311	1744			
		5525567	378			
		5525189	1194			
		5523995	503			
		5523492	1238			
		5522254	4701			
		5517553	2065			
		5515488	688			
		5514800	369			
		5514431	5524			
		5508907	657			
		5508250	186			
		5508064	189			
		5507875	224			
		5507651	2489			
		5505162	476			
		5504686	1209			
		5503477	35			
		5503442	1505			
		5501937	290			
		5501647	6576			
		5495071	113			
		5494958	1082			
		5493876	565			
		5493311	892			
		5492419	637			
		5491782	73			
		5491709	373			
		5491336	987			
		5490349	130			
		5490219	1297			
		5488922	684			
		5488238	919			
		5487319	824			
		5486495	425			
		5486070	1332			
		5484738	126			
		5484612	376			
		5484236	1725			
		5482511	425			
		5482086	23			
		5482063	339			
		5481724	5094			
		5476630	449			
		5476181	1457			
		5474724	2714			
		5472010	675			
		5471335	871			
		5470464	2303			
		5468161	584			
		5467577	2021			
		5465556	513			
		5465043	96			
		5464947	443			
		5464504	654			
		5463850	1576			
		5462274	4205			
		5458069	1730			
		5456339	226			
		5456113	279			
		5455834	37			
		5455797	769			
		5455028	716			
		5454312	1555			
		5452757	191			
		5452566	629			
		5451937	654			
		5451283	1035			
		5450248	1626			
		5448622	606			
		5448016	1081			
		5446935	83			
		5446852	1464			
		5445388	2352			
		5443036	1184			
		5441852	202			
		5441650	222			
		5441428	52			
		5441376	1756			
		5439620	454			
		5439166	1622			
		5437544	2623			
		5434921	140			
		5434781	991			
		5433790	550			
		5433240	452			
		5432788	1928			
		5430860	626			
		5430234	3029			
		5427205	1413			
		5425792	163			
		5425629	1673			
		5423956	3340			
		5420616	675			
		5419941	99			
		5419842	1334			
		5418508	120			
		5418388	157			
		5418231	602			
		5417629	1085			
		5416544	27			
		5416517	4083			
		5412434	3541			
		5408893	2833			
		5406060	3047			
		5403013	341			
		5402672	2974			
		5399698	1123			
		5398575	935			
		5397640	1043			
		5396597	1915			
		5394682	798			
		5393884	1205			
		5392679	421			
		5392258	594			
		5391664	758			
		5390906	682			
		5390224	149			
		5390075	834			
		5389241	1756			
		5387485	3270			
		5384215	995			
		5383220	1899			
